datetime,lat,lon,waveMeanDirection,waveTp,waveTm,waveHs
2024-10-13 23:00:00,41.916672,-69.75,132.5859375,10.8515625,5.5859375,0.8125
2024-10-14 00:00:00,41.916672,-69.75,139.4140625,10.875,5.6328125,0.8359375
2024-10-14 01:00:00,41.916672,-69.75,144.859375,10.8828125,5.703125,0.84375
2024-10-14 02:00:00,41.916672,-69.75,148.8203125,10.8828125,5.765625,0.84375
2024-10-14 03:00:00,41.916672,-69.75,152.2265625,10.8828125,5.8125,0.8515625
2024-10-14 04:00:00,41.916672,-69.75,156.03125,10.8828125,5.7890625,0.875
2024-10-14 05:00:00,41.916672,-69.75,159.234375,10.875,5.7890625,0.9140625
2024-10-14 06:00:00,41.916672,-69.75,159.6015625,10.875,5.8984375,0.921875
2024-10-14 07:00:00,41.916672,-69.75,159.953125,10.8671875,5.9375,0.9453125
2024-10-14 08:00:00,41.916672,-69.75,160.28125,10.859375,5.9453125,0.9609375
2024-10-14 09:00:00,41.916672,-69.75,159.484375,10.84375,6.0625,0.96875
2024-10-14 10:00:00,41.916672,-69.75,158.5078125,10.828125,6.171875,0.9765625
2024-10-14 11:00:00,41.916672,-69.75,157.5234375,10.8046875,6.234375,0.9765625
2024-10-14 12:00:00,41.916672,-69.75,155.78125,10.78125,6.3125,0.9765625
2024-10-14 13:00:00,41.916672,-69.75,153.4765625,10.7421875,6.390625,0.9609375
2024-10-14 14:00:00,41.916672,-69.75,151.078125,10.6875,6.4765625,0.953125
2024-10-14 15:00:00,41.916672,-69.75,148.9375,10.625,6.546875,0.953125
2024-10-14 16:00:00,41.916672,-69.75,147.2578125,10.53125,6.59375,0.953125
2024-10-14 17:00:00,41.916672,-69.75,145.859375,10.1953125,6.625,0.96875
2024-10-14 18:00:00,41.916672,-69.75,144.3359375,7.7265625,6.6484375,0.9921875
2024-10-14 19:00:00,41.916672,-69.75,142.5078125,7.90625,6.65625,1.015625
2024-10-14 20:00:00,41.916672,-69.75,140.765625,8.1328125,6.6328125,1.03125
2024-10-14 21:00:00,41.916672,-69.75,139.8828125,8.296875,6.6015625,1.0390625
2024-10-14 22:00:00,41.916672,-69.75,139.96875,9.6328125,6.578125,1.0390625
2024-10-14 23:00:00,41.916672,-69.75,140.3515625,9.6328125,6.46875,1.046875
2024-10-15 00:00:00,41.916672,-69.75,140.03125,9.625,6.4296875,1.046875
2024-10-15 01:00:00,41.916672,-69.75,139.3203125,9.6171875,6.46875,1.0234375
2024-10-15 02:00:00,41.916672,-69.75,139.4765625,9.625,6.328125,1.03125
2024-10-15 03:00:00,41.916672,-69.75,144.0,9.625,5.828125,1.1015625
2024-10-15 04:00:00,41.916672,-69.75,238.078125,9.609375,5.296875,1.2578125
2024-10-15 05:00:00,41.916672,-69.75,318.8828125,4.3359375,5.125,1.3984375
2024-10-15 06:00:00,41.916672,-69.75,323.2578125,4.6953125,5.171875,1.46875
2024-10-15 07:00:00,41.916672,-69.75,325.90625,5.0234375,5.265625,1.515625
2024-10-15 08:00:00,41.916672,-69.75,327.4140625,5.171875,5.3671875,1.5390625
2024-10-15 09:00:00,41.916672,-69.75,328.640625,5.3828125,5.4375,1.5390625
2024-10-15 10:00:00,41.916672,-69.75,328.3671875,5.4765625,5.4609375,1.515625
2024-10-15 11:00:00,41.916672,-69.75,327.4375,5.5078125,5.453125,1.4765625
2024-10-15 12:00:00,41.916672,-69.75,326.9296875,5.484375,5.4296875,1.421875
2024-10-15 13:00:00,41.916672,-69.75,325.796875,5.3984375,5.375,1.359375
2024-10-15 14:00:00,41.916672,-69.75,324.125,5.2734375,5.3046875,1.3125
2024-10-15 15:00:00,41.916672,-69.75,322.953125,5.2265625,5.2734375,1.25
2024-10-15 16:00:00,41.916672,-69.75,321.8203125,5.1953125,5.2578125,1.171875
2024-10-15 17:00:00,41.916672,-69.75,318.7421875,5.1484375,5.234375,1.09375
2024-10-15 18:00:00,41.916672,-69.75,311.375,5.078125,5.1796875,1.03125
2024-10-15 19:00:00,41.916672,-69.75,299.296875,4.9765625,5.078125,0.9921875
2024-10-15 20:00:00,41.916672,-69.75,286.6640625,8.3984375,4.9140625,0.984375
2024-10-15 21:00:00,41.916672,-69.75,281.4765625,4.59375,4.7265625,1.015625
2024-10-15 22:00:00,41.916672,-69.75,283.8359375,4.2890625,4.5703125,1.0703125
2024-10-15 23:00:00,41.916672,-69.75,286.7421875,4.34375,4.5,1.1328125
2024-10-16 00:00:00,41.916672,-69.75,287.359375,4.4921875,4.5078125,1.1484375
2024-10-16 01:00:00,41.916672,-69.75,285.984375,4.515625,4.5234375,1.1328125
2024-10-16 02:00:00,41.916672,-69.75,283.578125,4.3515625,4.4921875,1.125
2024-10-16 03:00:00,41.916672,-69.75,283.9453125,4.2265625,4.4453125,1.1640625
2024-10-16 04:00:00,41.916672,-69.75,285.6875,4.2578125,4.4375,1.203125
2024-10-16 05:00:00,41.916672,-69.75,285.9140625,4.296875,4.4453125,1.2265625
2024-10-16 06:00:00,41.916672,-69.75,284.6484375,4.2890625,4.421875,1.2265625
2024-10-16 07:00:00,41.916672,-69.75,283.6640625,4.2890625,4.3984375,1.2421875
2024-10-16 08:00:00,41.916672,-69.75,284.4296875,4.3046875,4.390625,1.2578125
2024-10-16 09:00:00,41.916672,-69.75,286.4140625,4.3203125,4.40625,1.2734375
2024-10-16 10:00:00,41.916672,-69.75,288.71875,4.4296875,4.421875,1.3125
2024-10-16 11:00:00,41.916672,-69.75,292.84375,4.6328125,4.4609375,1.3515625
2024-10-16 12:00:00,41.916672,-69.75,298.328125,4.7890625,4.515625,1.3671875
2024-10-16 13:00:00,41.916672,-69.75,302.390625,4.9375,4.5546875,1.3671875
2024-10-16 14:00:00,41.916672,-69.75,304.9609375,5.03125,4.578125,1.359375
2024-10-16 15:00:00,41.916672,-69.75,307.6328125,5.140625,4.59375,1.359375
2024-10-16 16:00:00,41.916672,-69.75,311.390625,5.25,4.6328125,1.3828125
2024-10-16 17:00:00,41.916672,-69.75,315.5078125,5.3515625,4.6796875,1.3984375
2024-10-16 18:00:00,41.916672,-69.75,318.984375,5.4140625,4.7109375,1.4140625
2024-10-16 19:00:00,41.916672,-69.75,322.21875,5.453125,4.7421875,1.4375
2024-10-16 20:00:00,41.916672,-69.75,325.421875,5.5,4.78125,1.421875
2024-10-16 21:00:00,41.916672,-69.75,328.7265625,5.515625,4.78125,1.359375
2024-10-16 22:00:00,41.916672,-69.75,332.5390625,5.546875,4.796875,1.2265625
2024-10-16 23:00:00,41.916672,-69.75,336.1796875,5.546875,4.765625,1.109375
2024-10-17 00:00:00,41.916672,-69.75,338.96875,5.5,4.6953125,1.046875
2024-10-17 01:00:00,41.916672,-69.75,341.5,5.3984375,4.6171875,1.0390625
2024-10-17 02:00:00,41.916672,-69.75,345.015625,5.2890625,4.609375,1.046875
2024-10-17 03:00:00,41.916672,-69.75,349.0390625,5.2578125,4.609375,1.046875
2024-10-17 04:00:00,41.916672,-69.75,352.9375,5.2578125,4.625,1.015625
2024-10-17 05:00:00,41.916672,-69.75,356.3046875,5.25,4.671875,0.96875
2024-10-17 06:00:00,41.916672,-69.75,359.6484375,5.234375,4.6640625,0.9140625
2024-10-17 07:00:00,41.916672,-69.75,2.7578125,5.1953125,4.640625,0.8671875
2024-10-17 08:00:00,41.916672,-69.75,5.65625,5.140625,4.6328125,0.8125
2024-10-17 09:00:00,41.916672,-69.75,9.0859375,5.0546875,4.5625,0.7734375
2024-10-17 10:00:00,41.916672,-69.75,12.453125,4.8828125,4.53125,0.7265625
2024-10-17 11:00:00,41.916672,-69.75,16.40625,4.7421875,4.4609375,0.6875
2024-10-17 12:00:00,41.916672,-69.75,22.1484375,4.6328125,4.25,0.6875
2024-10-17 13:00:00,41.916672,-69.75,27.671875,4.3046875,4.0703125,0.7109375
2024-10-17 14:00:00,41.916672,-69.75,32.0546875,4.0703125,4.0,0.7265625
2024-10-17 15:00:00,41.916672,-69.75,35.6328125,4.0,3.9921875,0.7109375
2024-10-17 16:00:00,41.916672,-69.75,38.8984375,3.9609375,3.984375,0.6953125
2024-10-17 17:00:00,41.916672,-69.75,41.46875,3.921875,3.984375,0.671875
2024-10-17 18:00:00,41.916672,-69.75,42.8046875,3.8671875,3.9453125,0.6640625
2024-10-17 19:00:00,41.916672,-69.75,41.4453125,3.7890625,3.84375,0.6796875
2024-10-17 20:00:00,41.916672,-69.75,37.5,3.7421875,3.75,0.734375
2024-10-17 21:00:00,41.916672,-69.75,32.65625,3.8125,3.7265625,0.8203125
2024-10-17 22:00:00,41.916672,-69.75,31.0234375,3.96875,3.8125,0.8671875
2024-10-17 23:00:00,41.916672,-69.75,31.6484375,4.125,3.8671875,0.8984375
2024-10-18 00:00:00,41.916672,-69.75,33.984375,4.1875,3.9140625,0.921875
2024-10-18 01:00:00,41.916672,-69.75,36.875,4.2421875,3.953125,0.9765625
2024-10-18 02:00:00,41.916672,-69.75,40.9609375,4.390625,4.046875,1.046875
2024-10-18 03:00:00,41.916672,-69.75,45.2421875,4.5859375,4.1640625,1.1171875
2024-10-18 04:00:00,41.916672,-69.75,48.09375,4.7109375,4.2890625,1.21875
2024-10-18 05:00:00,41.916672,-69.75,50.671875,5.0,4.4609375,1.3359375
2024-10-18 06:00:00,41.916672,-69.75,52.265625,5.1640625,4.6328125,1.4453125
2024-10-18 07:00:00,41.916672,-69.75,51.8671875,5.421875,4.7890625,1.578125
2024-10-18 08:00:00,41.916672,-69.75,50.8046875,5.5703125,4.96875,1.7109375
2024-10-18 09:00:00,41.916672,-69.75,50.140625,5.7109375,5.1640625,1.8359375
2024-10-18 10:00:00,41.916672,-69.75,50.4453125,5.9609375,5.359375,1.9140625
2024-10-18 11:00:00,41.916672,-69.75,51.765625,6.09375,5.546875,1.9765625
2024-10-18 12:00:00,41.916672,-69.75,54.046875,6.1875,5.734375,2.046875
2024-10-18 13:00:00,41.916672,-69.75,56.4140625,6.2578125,5.9140625,2.1171875
2024-10-18 14:00:00,41.916672,-69.75,58.21875,6.296875,6.0703125,2.1796875
2024-10-18 15:00:00,41.916672,-69.75,59.3515625,6.3203125,6.1875,2.21875
2024-10-18 16:00:00,41.916672,-69.75,60.0625,6.3359375,6.2734375,2.234375
2024-10-18 17:00:00,41.916672,-69.75,60.8203125,6.3359375,6.359375,2.25
2024-10-18 18:00:00,41.916672,-69.75,61.9921875,6.3359375,6.4296875,2.25
2024-10-18 19:00:00,41.916672,-69.75,62.9765625,6.3359375,6.46875,2.2421875
2024-10-18 20:00:00,41.916672,-69.75,63.828125,8.7421875,6.4765625,2.2109375
2024-10-18 21:00:00,41.916672,-69.75,65.1171875,8.7734375,6.4921875,2.171875
2024-10-18 22:00:00,41.916672,-69.75,68.1875,8.7734375,6.5703125,2.09375
2024-10-18 23:00:00,41.916672,-69.75,71.2109375,8.75,6.6171875,2.015625
2024-10-19 00:00:00,41.916672,-69.75,73.5234375,8.703125,6.640625,1.9453125
2024-10-19 01:00:00,41.916672,-69.75,75.6875,8.6015625,6.6640625,1.8671875
2024-10-19 02:00:00,41.916672,-69.75,77.9140625,8.4765625,6.703125,1.8046875
2024-10-19 03:00:00,41.916672,-69.75,80.1171875,8.40625,6.765625,1.7421875
2024-10-19 04:00:00,41.916672,-69.75,82.265625,8.3671875,6.8359375,1.6953125
2024-10-19 05:00:00,41.916672,-69.75,84.34375,8.359375,6.921875,1.6484375
2024-10-19 06:00:00,41.916672,-69.75,86.3203125,8.3671875,7.015625,1.6171875
2024-10-19 07:00:00,41.916672,-69.75,88.1015625,8.375,7.09375,1.578125
2024-10-19 08:00:00,41.916672,-69.75,89.6640625,8.3828125,7.171875,1.5546875
2024-10-19 09:00:00,41.916672,-69.75,91.0859375,8.390625,7.234375,1.53125
2024-10-19 10:00:00,41.916672,-69.75,92.40625,8.40625,7.3046875,1.515625
2024-10-19 11:00:00,41.916672,-69.75,93.6484375,8.4609375,7.375,1.5078125
2024-10-19 12:00:00,41.916672,-69.75,94.78125,8.53125,7.4375,1.4921875
2024-10-19 13:00:00,41.916672,-69.75,95.8046875,8.6328125,7.5,1.484375
2024-10-19 14:00:00,41.916672,-69.75,96.7421875,8.71875,7.5546875,1.484375
2024-10-19 15:00:00,41.916672,-69.75,97.5859375,8.7734375,7.609375,1.4765625
2024-10-19 16:00:00,41.916672,-69.75,98.3359375,8.8203125,7.6640625,1.46875
2024-10-19 17:00:00,41.916672,-69.75,99.0078125,8.8671875,7.71875,1.4609375
2024-10-19 18:00:00,41.916672,-69.75,99.59375,8.90625,7.7578125,1.4609375
2024-10-19 19:00:00,41.916672,-69.75,100.09375,8.9375,7.8046875,1.453125
2024-10-19 20:00:00,41.916672,-69.75,100.5234375,8.9609375,7.8359375,1.4453125
2024-10-19 21:00:00,41.916672,-69.75,100.921875,8.9765625,7.875,1.4296875
2024-10-19 22:00:00,41.916672,-69.75,101.296875,8.9921875,7.9140625,1.421875
2024-10-19 23:00:00,41.916672,-69.75,101.65625,9.0078125,7.9375,1.40625
2024-10-20 00:00:00,41.916672,-69.75,101.9921875,9.015625,7.9453125,1.3984375
2024-10-20 01:00:00,41.916672,-69.75,102.3203125,9.015625,7.9375,1.3828125
2024-10-20 02:00:00,41.916672,-69.75,102.7421875,9.0,7.8515625,1.3671875
2024-10-20 03:00:00,41.916672,-69.75,104.8359375,8.984375,7.6015625,1.375
2024-10-20 04:00:00,41.916672,-69.75,106.671875,8.96875,7.5078125,1.3671875
2024-10-20 05:00:00,41.916672,-69.75,106.7578125,8.953125,7.53125,1.3359375
2024-10-20 06:00:00,41.916672,-69.75,107.25,8.9296875,7.4765625,1.3125
2024-10-20 07:00:00,41.916672,-69.75,107.890625,8.9140625,7.4140625,1.2890625
2024-10-20 08:00:00,41.916672,-69.75,108.4765625,8.890625,7.3671875,1.265625
2024-10-20 09:00:00,41.916672,-69.75,109.3515625,8.8671875,7.2890625,1.2421875
2024-10-20 10:00:00,41.916672,-69.75,110.46875,8.8359375,7.1875,1.2265625
2024-10-20 11:00:00,41.916672,-69.75,111.5703125,8.8046875,7.078125,1.203125
2024-10-20 12:00:00,41.916672,-69.75,112.171875,8.765625,7.0,1.1796875
2024-10-20 13:00:00,41.916672,-69.75,112.203125,8.71875,6.9609375,1.1484375
2024-10-20 14:00:00,41.916672,-69.75,112.1484375,8.671875,6.921875,1.109375
2024-10-20 15:00:00,41.916672,-69.75,112.0703125,8.5625,6.890625,1.078125
2024-10-20 16:00:00,41.916672,-69.75,111.6796875,8.4765625,6.8984375,1.0390625
2024-10-20 17:00:00,41.916672,-69.75,111.390625,8.4140625,6.9140625,1.0
2024-10-20 18:00:00,41.916672,-69.75,111.6015625,8.3515625,6.8828125,0.96875
2024-10-20 19:00:00,41.916672,-69.75,111.921875,8.3046875,6.875,0.9296875
2024-10-20 20:00:00,41.916672,-69.75,115.4296875,8.2578125,6.65625,0.9140625
2024-10-20 21:00:00,41.916672,-69.75,122.71875,8.2265625,6.2578125,0.9296875
2024-10-20 22:00:00,41.916672,-69.75,128.3359375,8.203125,6.015625,0.9296875
2024-10-20 23:00:00,41.916672,-69.75,133.46875,8.1796875,5.8046875,0.921875
2024-10-21 00:00:00,41.916672,-69.75,139.1640625,8.1640625,5.6015625,0.921875
2024-10-21 01:00:00,41.916672,-69.75,143.5859375,8.1484375,5.46875,0.9140625
2024-10-21 02:00:00,41.916672,-69.75,146.703125,8.1328125,5.390625,0.8984375
2024-10-21 03:00:00,41.916672,-69.75,149.6328125,8.1171875,5.3125,0.8828125
2024-10-21 04:00:00,41.916672,-69.75,151.78125,8.09375,5.265625,0.8671875
2024-10-21 05:00:00,41.916672,-69.75,153.421875,8.0703125,5.2265625,0.8515625
2024-10-21 06:00:00,41.916672,-69.75,153.9296875,8.046875,5.2109375,0.8359375
2024-10-21 07:00:00,41.916672,-69.75,153.1640625,8.0234375,5.21875,0.8203125
2024-10-21 08:00:00,41.916672,-69.75,150.3359375,8.0,5.2734375,0.796875
2024-10-21 09:00:00,41.916672,-69.75,145.625,7.9609375,5.375,0.765625
2024-10-21 10:00:00,41.916672,-69.75,138.0625,7.9296875,5.59375,0.7265625
2024-10-21 11:00:00,41.916672,-69.75,131.96875,7.8828125,5.796875,0.6953125
2024-10-21 12:00:00,41.916672,-69.75,129.203125,7.4921875,5.8671875,0.6796875
2024-10-21 13:00:00,41.916672,-69.75,128.765625,7.3671875,5.8046875,0.6875
2024-10-21 14:00:00,41.916672,-69.75,127.5234375,7.3125,5.8203125,0.6796875
2024-10-21 15:00:00,41.916672,-69.75,125.6015625,7.28125,5.890625,0.671875
2024-10-21 16:00:00,41.916672,-69.75,124.5625,7.2890625,5.9765625,0.6640625
2024-10-21 17:00:00,41.916672,-69.75,124.2421875,7.3203125,6.078125,0.65625
2024-10-21 18:00:00,41.916672,-69.75,128.4375,7.4140625,5.90625,0.671875
2024-10-21 19:00:00,41.916672,-69.75,141.3359375,7.578125,5.5859375,0.7109375
2024-10-21 20:00:00,41.916672,-69.75,149.8671875,7.7890625,5.40625,0.7421875
2024-10-21 21:00:00,41.916672,-69.75,155.0703125,7.90625,5.2890625,0.765625
2024-10-21 22:00:00,41.916672,-69.75,156.15625,7.9453125,5.28125,0.78125
2024-10-21 23:00:00,41.916672,-69.75,156.6875,7.96875,5.2890625,0.78125
2024-10-22 00:00:00,41.916672,-69.75,158.28125,7.9921875,5.28125,0.7890625
2024-10-22 01:00:00,41.916672,-69.75,159.15625,8.0078125,5.296875,0.796875
2024-10-22 02:00:00,41.916672,-69.75,157.2578125,8.03125,5.3984375,0.78125
2024-10-22 03:00:00,41.916672,-69.75,152.0390625,8.0625,5.578125,0.7578125
2024-10-22 04:00:00,41.916672,-69.75,144.765625,8.1328125,5.8203125,0.734375
2024-10-22 05:00:00,41.916672,-69.75,137.1875,8.296875,6.109375,0.7109375
2024-10-22 06:00:00,41.916672,-69.75,130.3515625,8.6875,6.453125,0.6796875
2024-10-22 07:00:00,41.916672,-69.75,126.3046875,8.765625,6.71875,0.6640625
2024-10-22 08:00:00,41.916672,-69.75,123.7578125,8.8203125,6.9765625,0.65625
2024-10-22 09:00:00,41.916672,-69.75,121.8671875,8.84375,7.2578125,0.640625
2024-10-22 10:00:00,41.916672,-69.75,120.6953125,8.8515625,7.484375,0.6328125
2024-10-22 11:00:00,41.916672,-69.75,120.0234375,8.8359375,7.640625,0.6328125
2024-10-22 12:00:00,41.916672,-69.75,119.6484375,8.7890625,7.7265625,0.6328125
2024-10-22 13:00:00,41.916672,-69.75,119.40625,8.7265625,7.7734375,0.6328125
2024-10-22 14:00:00,41.916672,-69.75,119.21875,8.625,7.78125,0.6328125
2024-10-22 15:00:00,41.916672,-69.75,119.046875,8.5234375,7.78125,0.640625
2024-10-22 16:00:00,41.916672,-69.75,118.8828125,8.4609375,7.7734375,0.640625
2024-10-22 17:00:00,41.916672,-69.75,118.7109375,8.421875,7.765625,0.640625
2024-10-22 18:00:00,41.916672,-69.75,118.53125,8.390625,7.75,0.640625
2024-10-22 19:00:00,41.916672,-69.75,118.359375,8.359375,7.734375,0.640625
2024-10-22 20:00:00,41.916672,-69.75,118.1875,8.328125,7.7265625,0.640625
2024-10-22 21:00:00,41.916672,-69.75,118.0078125,8.296875,7.71875,0.6328125
2024-10-22 22:00:00,41.916672,-69.75,117.8203125,8.265625,7.7109375,0.6328125
2024-10-22 23:00:00,41.916672,-69.75,117.6171875,8.2421875,7.7109375,0.6328125
2024-10-23 00:00:00,41.916672,-69.75,117.390625,8.2265625,7.71875,0.6328125
2024-10-23 01:00:00,41.916672,-69.75,117.15625,8.2109375,7.7265625,0.640625
2024-10-23 02:00:00,41.916672,-69.75,116.921875,8.203125,7.7265625,0.640625
2024-10-23 03:00:00,41.916672,-69.75,116.6953125,8.203125,7.7265625,0.640625
2024-10-23 04:00:00,41.916672,-69.75,116.4765625,8.203125,7.71875,0.640625
2024-10-23 05:00:00,41.916672,-69.75,116.3203125,8.21875,7.6796875,0.6484375
2024-10-23 06:00:00,41.916672,-69.75,116.5546875,8.2265625,7.4921875,0.6640625
2024-10-23 07:00:00,41.916672,-69.75,120.828125,8.2421875,6.890625,0.703125
2024-10-23 08:00:00,41.916672,-69.75,124.0703125,8.25,6.703125,0.7265625
2024-10-23 09:00:00,41.916672,-69.75,127.03125,8.265625,6.4921875,0.75
2024-10-23 10:00:00,41.916672,-69.75,130.8359375,8.2890625,6.203125,0.7890625
2024-10-23 11:00:00,41.916672,-69.75,132.4921875,8.3046875,6.0703125,0.8125
2024-10-23 12:00:00,41.916672,-69.75,135.4375,8.3359375,5.859375,0.84375
2024-10-23 13:00:00,41.916672,-69.75,138.375,8.375,5.6875,0.875
2024-10-23 14:00:00,41.916672,-69.75,139.7734375,8.4140625,5.609375,0.890625
2024-10-23 15:00:00,41.916672,-69.75,139.4609375,8.4453125,5.625,0.890625
2024-10-23 16:00:00,41.916672,-69.75,138.484375,8.453125,5.65625,0.875
2024-10-23 17:00:00,41.916672,-69.75,138.15625,8.4296875,5.65625,0.875
2024-10-23 18:00:00,41.916672,-69.75,138.59375,8.390625,5.609375,0.875
2024-10-23 19:00:00,41.916672,-69.75,139.5703125,8.34375,5.5390625,0.8828125
2024-10-23 20:00:00,41.916672,-69.75,141.2265625,8.3046875,5.4375,0.8984375
2024-10-23 21:00:00,41.916672,-69.75,142.6484375,8.28125,5.3671875,0.9140625
2024-10-23 22:00:00,41.916672,-69.75,142.734375,8.265625,5.3828125,0.90625
2024-10-23 23:00:00,41.916672,-69.75,142.421875,8.2578125,5.4140625,0.8984375
2024-10-24 00:00:00,41.916672,-69.75,141.5703125,8.2734375,5.453125,0.890625
2024-10-24 01:00:00,41.916672,-69.75,140.578125,8.2890625,5.5,0.8828125
2024-10-24 02:00:00,41.916672,-69.75,140.34375,8.328125,5.4921875,0.8828125
2024-10-24 03:00:00,41.916672,-69.75,140.3203125,8.375,5.4765625,0.8828125
2024-10-24 04:00:00,41.916672,-69.75,139.2734375,8.4375,5.515625,0.8828125
2024-10-24 05:00:00,41.916672,-69.75,136.8828125,8.53125,5.609375,0.8671875
2024-10-24 06:00:00,41.916672,-69.75,133.53125,8.65625,5.75,0.8359375
2024-10-24 07:00:00,41.916672,-69.75,130.4453125,8.71875,5.8671875,0.8125
2024-10-24 08:00:00,41.916672,-69.75,127.65625,8.75,5.9765625,0.796875
2024-10-24 09:00:00,41.916672,-69.75,122.96875,8.7578125,6.21875,0.765625
2024-10-24 10:00:00,41.916672,-69.75,117.78125,8.7578125,6.53125,0.7265625
2024-10-24 11:00:00,41.916672,-69.75,113.921875,8.7578125,6.78125,0.6953125
2024-10-24 12:00:00,41.916672,-69.75,111.234375,8.7421875,6.9609375,0.6796875
2024-10-24 13:00:00,41.916672,-69.75,109.40625,8.7265625,7.0859375,0.6640625
2024-10-24 14:00:00,41.916672,-69.75,108.1015625,8.6953125,7.15625,0.6484375
2024-10-24 15:00:00,41.916672,-69.75,106.6875,8.65625,7.046875,0.6484375
2024-10-24 16:00:00,41.916672,-69.75,84.6640625,8.5703125,5.8046875,0.75
2024-10-24 17:00:00,41.916672,-69.75,60.609375,8.5078125,5.21875,0.8515625
2024-10-24 18:00:00,41.916672,-69.75,40.4140625,8.4453125,4.796875,1.0
2024-10-24 19:00:00,41.916672,-69.75,31.2109375,4.1484375,4.7265625,1.1171875
2024-10-24 20:00:00,41.916672,-69.75,24.8359375,4.4921875,4.7734375,1.21875
2024-10-24 21:00:00,41.916672,-69.75,20.1171875,4.671875,4.8515625,1.3046875
2024-10-24 22:00:00,41.916672,-69.75,19.3203125,4.921875,5.0078125,1.328125
2024-10-24 23:00:00,41.916672,-69.75,22.1328125,5.0,5.171875,1.3203125
2024-10-25 00:00:00,41.916672,-69.75,27.03125,5.0078125,5.34375,1.34375
2024-10-25 01:00:00,41.916672,-69.75,34.859375,4.9921875,5.578125,1.390625
2024-10-25 02:00:00,41.916672,-69.75,44.71875,5.0,5.890625,1.5
2024-10-25 03:00:00,41.916672,-69.75,55.4375,10.671875,6.2890625,1.6640625
2024-10-25 04:00:00,41.916672,-69.75,65.0234375,10.5546875,6.6875,1.859375
2024-10-25 05:00:00,41.916672,-69.75,69.6015625,10.328125,6.9765625,2.03125
2024-10-25 06:00:00,41.916672,-69.75,69.3203125,10.2890625,7.140625,2.1640625
2024-10-25 07:00:00,41.916672,-69.75,68.734375,10.4375,7.2734375,2.25
2024-10-25 08:00:00,41.916672,-69.75,67.84375,10.59375,7.3671875,2.28125
2024-10-25 09:00:00,41.916672,-69.75,66.0078125,10.6640625,7.40625,2.2890625
2024-10-25 10:00:00,41.916672,-69.75,65.109375,10.6796875,7.453125,2.265625
2024-10-25 11:00:00,41.916672,-69.75,64.6015625,10.6640625,7.4765625,2.2421875
2024-10-25 12:00:00,41.916672,-69.75,64.5390625,10.625,7.5078125,2.203125
2024-10-25 13:00:00,41.916672,-69.75,65.3125,10.5546875,7.5546875,2.171875
2024-10-25 14:00:00,41.916672,-69.75,66.6796875,10.4765625,7.625,2.1328125
2024-10-25 15:00:00,41.916672,-69.75,68.484375,10.4140625,7.71875,2.09375
2024-10-25 16:00:00,41.916672,-69.75,70.671875,10.3828125,7.8515625,2.0625
2024-10-25 17:00:00,41.916672,-69.75,73.140625,10.359375,8.015625,2.0234375
2024-10-25 18:00:00,41.916672,-69.75,75.5625,10.34375,8.1796875,1.984375
2024-10-25 19:00:00,41.916672,-69.75,77.4921875,10.3359375,8.3203125,1.9375
2024-10-25 20:00:00,41.916672,-69.75,78.96875,10.34375,8.4296875,1.8828125
2024-10-25 21:00:00,41.916672,-69.75,80.1015625,10.390625,8.4921875,1.8203125
2024-10-25 22:00:00,41.916672,-69.75,81.0234375,10.484375,8.53125,1.75
2024-10-25 23:00:00,41.916672,-69.75,81.828125,11.0234375,8.546875,1.6796875
2024-10-26 00:00:00,41.916672,-69.75,82.65625,10.9609375,8.5703125,1.609375
2024-10-26 01:00:00,41.916672,-69.75,83.53125,10.8828125,8.6015625,1.5390625
2024-10-26 02:00:00,41.916672,-69.75,84.4921875,10.8046875,8.625,1.46875
2024-10-26 03:00:00,41.916672,-69.75,86.4453125,10.7265625,8.34375,1.4453125
2024-10-26 04:00:00,41.916672,-69.75,89.984375,10.6171875,8.2109375,1.40625
2024-10-26 05:00:00,41.916672,-69.75,91.546875,10.4609375,8.234375,1.34375
2024-10-26 06:00:00,41.916672,-69.75,93.2421875,10.34375,8.2578125,1.28125
2024-10-26 07:00:00,41.916672,-69.75,95.53125,10.25,8.2265625,1.234375
2024-10-26 08:00:00,41.916672,-69.75,97.9765625,10.1953125,8.140625,1.1953125
2024-10-26 09:00:00,41.916672,-69.75,100.0078125,10.140625,8.0625,1.15625
2024-10-26 10:00:00,41.916672,-69.75,101.015625,10.09375,8.125,1.109375
2024-10-26 11:00:00,41.916672,-69.75,101.8984375,10.0390625,8.2265625,1.0625
2024-10-26 12:00:00,41.916672,-69.75,102.7421875,9.9765625,8.2109375,1.0390625
2024-10-26 13:00:00,41.916672,-69.75,104.0546875,9.90625,8.1328125,1.015625
2024-10-26 14:00:00,41.916672,-69.75,105.9296875,9.84375,8.0390625,1.0
2024-10-26 15:00:00,41.916672,-69.75,107.8515625,9.78125,7.9296875,0.984375
2024-10-26 16:00:00,41.916672,-69.75,109.3828125,9.7265625,7.8125,0.9765625
2024-10-26 17:00:00,41.916672,-69.75,109.671875,9.6640625,7.765625,0.9609375
2024-10-26 18:00:00,41.916672,-69.75,108.375,9.5859375,7.828125,0.9375
2024-10-26 19:00:00,41.916672,-69.75,107.34375,9.515625,7.90625,0.90625
2024-10-26 20:00:00,41.916672,-69.75,106.90625,9.453125,7.9375,0.890625
2024-10-26 21:00:00,41.916672,-69.75,105.6875,9.3984375,7.8046875,0.8828125
